PMF_Time_Start_UTC	PMF_Time_Stop_UTC	HOA	COA	BBOA	OOA1	OOA2
09/06/2021 0:56	09/06/2021 1:05	0.104254202	0.07932507	0.012226607	1.830920644	0.270030861
09/06/2021 1:05	09/06/2021 1:14	0.056651298	0	0	1.94240983	0
09/06/2021 1:14	09/06/2021 1:24	0.185556366	0.040297516	0	1.40713391	0.861463417
09/06/2021 1:24	09/06/2021 1:33	0.206469411	0.083383852	0	1.942294138	0.423368653
09/06/2021 1:33	09/06/2021 1:42	0.177245791	0.056632371	0	2.324516502	0
09/06/2021 1:42	09/06/2021 1:52	0.031504549	0	0.019400706	1.470870219	0.537915871
09/06/2021 1:52	09/06/2021 2:01	0.050851945	0.048255148	0.075091805	1.928157548	0.52406315
09/06/2021 2:01	09/06/2021 2:10	0.044533911	0.046754853	0.085007238	1.562299345	0.694763429
09/06/2021 2:10	09/06/2021 2:20	0.16375464	0	0.067851324	2.004318739	0.482082222
09/06/2021 2:20	09/06/2021 2:29	0.260988048	0	0.040076228	1.861918873	0.634550779
09/06/2021 2:29	09/06/2021 2:38	0.151174889	0.052837282	1.30843E-05	2.556380071	0.144025715
09/06/2021 2:38	09/06/2021 2:47	0.107107284	0.024686661	0.061086781	1.438176056	0.998768959
09/06/2021 2:47	09/06/2021 2:57	0.099985721	0.066416536	0.076651421	1.897450026	0.391783128
09/06/2021 2:57	09/06/2021 3:06	0.062090351	0	0.072898112	1.524287838	0.670631502
09/06/2021 3:06	09/06/2021 3:16	0.055340369	0.059528893	0	1.786886421	0.825744285
09/06/2021 3:16	09/06/2021 3:25	0.078543012	0.072781096	0.053979497	1.913324487	0.615553488
09/06/2021 3:25	09/06/2021 3:34	0.081807339	0.088815049	0.040803929	2.065039905	0.522565764
09/06/2021 3:34	09/06/2021 3:43	0.059486695	0.08879933	0.015563278	2.234635336	0.478164965
09/06/2021 3:43	09/06/2021 3:53	0.112523051	0.03402181	0.059060073	1.770749495	0.912979559
09/06/2021 3:53	09/06/2021 4:02	0.079060319	0.074029211	0	2.511199418	0.252699996
09/06/2021 4:02	09/06/2021 4:12	0.023474331	0.108415271	0.059232703	1.704720931	0.984114114
09/06/2021 4:12	09/06/2021 4:21	0.103013865	0	0.058518243	2.129547873	0.914079823
09/06/2021 4:21	09/06/2021 4:30	0.229312828	0.055718096	1.13596E-05	2.410124749	0.678966848
09/06/2021 4:30	09/06/2021 4:40	0.408854246	0.136302638	0.019007447	2.006040073	0.972338958
09/06/2021 4:40	09/06/2021 4:49	0.191225131	0.096502606	0	2.958284983	0.4312577
09/06/2021 4:49	09/06/2021 4:58	0.202876777	0.120698992	0	2.561739185	0.905326625
09/06/2021 4:58	09/06/2021 5:08	0.202617422	0.168872499	8.26534E-06	2.606161861	0.861923479
09/06/2021 5:08	09/06/2021 5:17	0.217030361	0.136857845	0.008339505	3.162909103	0.483114655
09/06/2021 5:17	09/06/2021 5:26	0.23925103	0.076275561	0.02637036	2.920471839	0.719277373
09/06/2021 5:26	09/06/2021 5:36	0.215154729	0.124821085	0.045167305	2.642713533	0.85649036
09/06/2021 5:36	09/06/2021 5:45	0.286907461	0.082272255	0	2.451363949	1.268828768
09/06/2021 5:45	09/06/2021 5:54	0.40439554	0.204483233	0	3.55163199	0.11710556
09/06/2021 5:54	09/06/2021 6:04	0.405286745	0.121352358	0.024206601	2.90027114	0.739053818
09/06/2021 6:04	09/06/2021 6:13	0.383567068	0.175837273	0	3.315253377	0.519780838
09/06/2021 6:13	09/06/2021 6:22	0.378978803	0.247219357	0	3.102170917	0.760139584
09/06/2021 6:22	09/06/2021 6:32	0.387150159	0.174823828	0.013318937	3.279529365	0.734886362
09/06/2021 6:32	09/06/2021 6:41	0.357307725	0.108669048	0.02677719	3.118871469	0.98630917
09/06/2021 6:41	09/06/2021 6:50	0.301297203	0.1815873	0.010914705	3.140407555	0.854047072
09/06/2021 6:50	09/06/2021 6:59	0.307873847	0.172219591	0	3.571632802	0.370206242
09/06/2021 6:59	09/06/2021 7:09	0.367486402	0.124839986	1.85874E-05	3.248609073	0.69091347
09/06/2021 7:09	09/06/2021 7:18	0.333646521	0.08214813	0.021535835	3.127683612	0.841576031
09/06/2021 7:18	09/06/2021 7:28	0.249536166	0.185161882	0.066453346	2.969109834	0.907808409
09/06/2021 7:28	09/06/2021 7:37	0.169653101	0.114230664	0.05553467	4.072581365	0.019212329
09/06/2021 7:37	09/06/2021 7:51	0.16647049	0.201917818	0	2.647085235	0.959181023
09/06/2021 7:51	09/06/2021 7:56	0.197020344	0.29986168	0.053423809	3.344459223	1.424142717
09/06/2021 7:56	09/06/2021 8:00	0.370062616	0.167467957	0.12773218	3.889238912	0.958972511
09/06/2021 8:00	09/06/2021 8:05	0.522623674	0.31134798	0.142574325	4.345543214	0.502300985
09/06/2021 8:05	09/06/2021 8:10	0.541476924	0.247013864	0.122369476	4.012835875	0.6702957
09/06/2021 8:10	09/06/2021 8:14	0.401858603	0.323822234	0.086021333	3.746155559	0.900074516
09/06/2021 8:14	09/06/2021 8:19	0.269921454	0.085235088	0.146730349	4.067621236	0.755584675
09/06/2021 8:19	09/06/2021 8:24	0.302707401	0.350695802	0.006768233	3.283335972	1.589801549
09/06/2021 8:24	09/06/2021 8:28	0.435428802	0.233566383	0.087233763	4.447729082	0.588534919
09/06/2021 8:28	09/06/2021 8:33	0.465226977	0.320662106	0.006981448	4.369652501	0.50961769
09/06/2021 8:33	09/06/2021 8:38	0.317637842	0.18714405	0.088287133	2.850535811	1.65470945
09/06/2021 8:38	09/06/2021 8:42	0.249863916	0.28197354	0.035927748	3.925863899	0.758004104
09/06/2021 8:42	09/06/2021 8:47	0.34327622	0.23504684	0.089929112	3.643032083	0.877679414
09/06/2021 8:47	09/06/2021 8:52	0.278239061	0.232829678	0	4.078617414	0.375413191
09/06/2021 8:52	09/06/2021 8:56	0.251496301	0.115063117	0.086818034	3.818754535	0.659654038
09/06/2021 8:56	09/06/2021 9:01	0.184912868	0.21225529	0.087066171	3.482731525	0.777822963
09/06/2021 9:01	09/06/2021 9:06	0.294431784	0.238982701	0.01394371	3.511342531	0.777579353
09/06/2021 9:06	09/06/2021 9:10	0.198729528	0.201259175	0.071966577	2.903704475	1.544278378
09/06/2021 9:10	09/06/2021 9:15	0.121414196	0.163434107	0.046716742	3.111974083	1.555168624
09/06/2021 9:15	09/06/2021 9:20	0.114797101	0.193332177	0	3.863065891	1.0806728
09/06/2021 9:20	09/06/2021 9:24	0.122903875	0.197656205	0.078896287	3.756753393	1.306271105
09/06/2021 9:24	09/06/2021 9:29	0.143729508	0.160020228	0.045469619	3.874148912	1.586872189
09/06/2021 9:29	09/06/2021 9:34	0.111461112	0.361970873	0.053840199	4.433863721	0.910771398
09/06/2021 9:34	09/06/2021 9:38	0.265139707	0.253210859	0.063738629	3.966597509	1.356081879
09/06/2021 9:38	09/06/2021 9:43	0.171981569	0.111445498	0.158491689	4.444480469	1.084645359
